4769.696007	0.3531
3052.605445	0.30855
3052.605445	0.30855
3052.605445	0.3234
3113.657553	0.28545
3052.605445	0.3519945
3052.605445	0.5665
3052.605445	0.44385
3052.605445	0.4653
3052.605445	0.4719
3052.605445	0.43065
3052.605445	0.44055
3052.605445	0.3861
3052.605445	0.3927
3052.605445	0.39765
3052.605445	0.40755
3052.605445	0.42075
3052.605445	0.561
3052.605445	0.4917
3052.605445	0.4917
3052.605445	0.4323
3052.605445	0.2739
1717.090563	0.297
763.1513611	0.26235
763.1513611	0.3498
763.1513611	0.3234
763.1513611	0.3498
763.1513611	0.3663
2289.454083	0.44715
2289.454083	0.4554
560.9162504	0.44385
572.3635209	0.4422
1526.302722	0.5082
1526.302722	0.46695
381.5756806	0.4521
381.5756806	0.50655
763.1513611	0.6699
763.1513611	0.59565
190.7878403	0.6039
190.7878403	0.67155
1930.772944	0.4455
508.4495944	0.3102
508.4495944	0.3036
508.4495944	0.4257
508.4495944	0.3531
482.6932359	0.4488
489.3708103	0.5874
465.5223303	0.63525
465.5223303	0.61875
1469.06637	0.53295
1469.06637	0.5643
1430.908802	0.5742
1430.908802	0.561
357.7272005	0.58245
357.7272005	0.528
349.1417477	0.59235
352.9575045	0.6138
1018.807067	0.5577
1018.807067	0.6435
1018.807067	0.693
1018.807067	0.6963
976.8337423	0.4983
976.8337423	0.56265
254.7017668	0.594
254.7017668	0.6864
254.7017668	0.60885
250.88601	0.63195
238.4848004	0.60555
238.4848004	0.58245
507.4956552	0.726
507.4956552	0.6501
126.8739138	0.7128
126.8739138	0.80685
778.4143884	0.5808
190.7878403	0.6534
190.7878403	0.76065
190.7878403	0.80025
381.5756806	0.59565
381.5756806	0.62865
381.5756806	0.6567
381.5756806	0.693
95.39392014	0.6897
95.39392014	0.825
95.39392014	0.71445
95.39392014	0.8151
2033.798377	0.3597
2033.798377	0.32175
2033.798377	0.3597
2033.798377	0.50325
2033.798377	0.4257
1907.878403	0.51975
1907.878403	0.47685
1907.878403	0.5676
1957.483241	0.4356
1884.983862	0.5643
1884.983862	0.3465
1957.483241	0.34155
1930.772944	0.36135
1930.772944	0.46035
1930.772944	0.4719
1930.772944	0.495
1930.772944	0.495
1930.772944	0.5841
1930.772944	0.5676
1930.772944	0.61545
1930.772944	0.54615
1930.772944	0.4554
1930.772944	0.4719
1930.772944	0.6006
1930.772944	0.6567
1526.302722	0.41745
1526.302722	0.528
1526.302722	0.4521
1526.302722	0.42405
1526.302722	0.4488
1526.302722	0.5874
1591.170588	0.5478
1526.302722	0.50985
1526.302722	0.4785
1526.302722	0.5082
1526.302722	0.49005
1526.302722	0.4719
1526.302722	0.51315
1526.302722	0.4917
1526.302722	0.51315
1526.302722	0.47025
1526.302722	0.74415
1526.302722	0.68475
1526.302722	0.60225
1526.302722	0.4818
1526.302722	0.6534
1526.302722	0.5478
1526.302722	0.49665
1526.302722	0.49335
1526.302722	0.73755
1526.302722	0.67485
1526.302722	0.46035
1526.302722	0.44715
1526.302722	0.3762
1526.302722	0.5709
1526.302722	0.56925
1526.302722	0.6072
1232.489448	0.5808
1144.727042	0.5379
286.1817604	0.5247
286.1817604	0.59565
805.124686	0.6072
3052.605445	0.5115
3052.605445	0.44055
763.1513611	0.55275
763.1513611	0.4389
1526.302722	0.5973
1526.302722	0.4917
381.5756806	0.4422
381.5756806	0.5709
1430.908802	0.5346
1144.727042	0.45045
7154.544011	0.46365
286.1817604	0.49995
3800.493778	0.41085
950.1234446	0.42405
