292.1438804	0.54615
584.2877609	0.62535
584.2877609	0.5808
973.5694815	0.6402
973.5694815	0.50655
973.5694815	0.55275
1460.719402	0.3498
1460.719402	0.44715
95.39392014	0.80355
95.39392014	0.8448
95.39392014	0.89925
119.2424002	0.8712
119.2424002	0.86295
119.2424002	0.8382
190.7878403	0.84315
190.7878403	0.69795
190.7878403	0.64845
190.7878403	0.68805
317.6617541	0.6039
317.6617541	0.6732
317.6617541	0.70785
476.9696007	0.56925
476.9696007	0.6039
381.5756806	0.7722
381.5756806	0.7524
3052.605445	0.528
3052.605445	0.6864
3052.605445	0.61545
3052.605445	0.56595
5086.403822	0.53955
5086.403822	0.52965
5086.403822	0.47025
5086.403822	0.4785
7631.513611	0.36135
7631.513611	0.3135
7631.513611	0.3168
1526.302722	0.8316
1526.302722	0.8844
3434.181125	0.7854
3434.181125	0.825
3434.181125	0.792
9539.392014	0.7392
13736.7245	0.6666
13736.7245	0.65175
381.5756806	0.5247
381.5756806	0.5313
381.5756806	0.5247
381.5756806	0.63525
763.1513611	0.67815
763.1513611	0.71445
763.1513611	0.75075
763.1513611	0.528
763.1513611	0.69465
763.1513611	0.52635
763.1513611	0.6402
1526.302722	0.5181
1526.302722	0.59565
3052.605445	0.7293
3052.605445	0.69465
